ref_id,name,chassis_code,year,price_usd,price_jpy,mileage_km,engine_cc,fuel,transmission,steering,vehicle_type,options,has_sunroof,has_leather,has_navigation,has_alloy_wheels,has_4wd,has_airbag,has_abs,has_camera,location,date_listed,detail_url
CD368238,2023 DAIHATSU TAFT,CD368238,2023,"$10,530",,21025,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/taft/cd368238/id/15322967/?mfg_year_from=2018
CD368245,2021 TOYOTA HARRIER,CD368245,2021,"$23,170",,50000,2000,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/harrier/cd368245/id/15322974/?mfg_year_from=2018
CD368256,2019 VOLVO XC60,CD368256,2019,"$20,530",,58728,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/volvo/xc60/cd368256/id/15322985/?mfg_year_from=2018
CD368258,2022 MITSUBISHI OUTLANDER PHEV,CD368258,2022,"$23,850",,35842,2400,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/mitsubishi/outlander-phev/cd368258/id/15322987/?mfg_year_from=2018
CD368265,2021 TOYOTA HARRIER HYBRID,CD368265,2021,"$18,350",,126037,2500,HYBRID,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/harrier-hybrid/cd368265/id/15322994/?mfg_year_from=2018
CD368271,2018 LEXUS RX,CD368271,2018,"$20,300",,113775,3500,,AT,,,,0,0,0,0,0,0,0,0,Niigata,,https://www.beforward.jp/lexus/rx/cd368271/id/15323000/?mfg_year_from=2018
CD368288,2021 TOYOTA LAND CRUISER PRADO,CD368288,2021,"$26,350",,96243,2800,,AT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/toyota/land-cruiser-prado/cd368288/id/15323017/?mfg_year_from=2018
CD368274,2022 MITSUBISHI OUTLANDER PHEV,CD368274,2022,"$23,320",,27773,2400,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/mitsubishi/outlander-phev/cd368274/id/15323003/?mfg_year_from=2018
CD368281,2023 HONDA VEZEL,CD368281,2023,"$16,560",,13046,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/honda/vezel/cd368281/id/15323010/?mfg_year_from=2018
CD368298,2021 TOYOTA HARRIER,CD368298,2021,"$20,730",,21765,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/harrier/cd368298/id/15323027/?mfg_year_from=2018
CD368310,2021 DAIHATSU ROCKY,CD368310,2021,"$10,070",,18528,1000,,AT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/daihatsu/rocky/cd368310/id/15323039/?mfg_year_from=2018
CD368311,2024 DAIHATSU TAFT,CD368311,2024,"$10,070",,3371,660,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/daihatsu/taft/cd368311/id/15323040/?mfg_year_from=2018
CD368319,2021 MERCEDES-BENZ GLA-CLASS,CD368319,2021,"$22,250",,33560,1900,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mercedes-benz/gla-class/cd368319/id/15323048/?mfg_year_from=2018
CD368326,2020 MAZDA CX-30,CD368326,2020,"$9,590",,49407,2000,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/mazda/cx-30/cd368326/id/15323055/?mfg_year_from=2018
CD368327,2018 SUBARU IMPREZA XV,CD368327,2018,"$7,420",,104615,1600,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/subaru/impreza-xv/cd368327/id/15323056/?mfg_year_from=2018
CD368353,2021 TOYOTA HARRIER,CD368353,2021,"$17,750",,25701,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/harrier/cd368353/id/15323082/?mfg_year_from=2018
CD368355,2025 TOYOTA YARIS CROSS,CD368355,2025,"$17,550",,9125,1500,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/yaris-cross/cd368355/id/15323084/?mfg_year_from=2018
CD368334,2018 TOYOTA ROOMY,CD368334,2018,"$4,380",,111071,1000,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/roomy/cd368334/id/15323063/?mfg_year_from=2018
CD368374,2019 SUZUKI X BEE,CD368374,2019,"$9,670",,53668,1000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/x-bee/cd368374/id/15323103/?mfg_year_from=2018
CD368388,2018 SUBARU XV HYBRID,CD368388,2018,"$12,070",,39176,2000,HYBRID,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/xv-hybrid/cd368388/id/15323117/?mfg_year_from=2018
CD368389,2024 LEXUS LBX,CD368389,2024,"$28,060",,8276,1500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/lexus/lbx/cd368389/id/15323118/?mfg_year_from=2018
CD368362,2018 HONDA ODYSSEY,CD368362,2018,"$16,400",,50169,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/honda/odyssey/cd368362/id/15323091/?mfg_year_from=2018
CD368363,2022 HONDA ODYSSEY,CD368363,2022,"$24,280",,35900,2000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/honda/odyssey/cd368363/id/15323092/?mfg_year_from=2018
CD368369,2021 TOYOTA ALPHARD HYBRID,CD368369,2021,"$22,950",,82601,2500,HYBRID,AT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/toyota/alphard-hybrid/cd368369/id/15323098/?mfg_year_from=2018
CD368404,2020 DAIHATSU TAFT,CD368404,2020,"$9,310",,41922,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/taft/cd368404/id/15323133/?mfg_year_from=2018
CD368405,2025 HONDA ZR-V,CD368405,2025,"$22,260",,1003,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/honda/zr-v/cd368405/id/15323134/?mfg_year_from=2018
CD368415,2021 TOYOTA YARIS CROSS,CD368415,2021,"$15,700",,47000,1500,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/yaris-cross/cd368415/id/15323144/?mfg_year_from=2018
CD368394,2019 TOYOTA PRIUS,CD368394,2019,"$14,540",,27329,1800,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/prius/cd368394/id/15323123/?mfg_year_from=2018
CD368399,2021 HONDA FREED,CD368399,2021,"$13,150",,22717,1500,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/honda/freed/cd368399/id/15323128/?mfg_year_from=2018
CD368401,2020 TOYOTA ALPHARD,CD368401,2020,"$21,560",,32442,2500,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/alphard/cd368401/id/15323130/?mfg_year_from=2018
CD368419,2020 DAIHATSU TAFT,CD368419,2020,"$8,710",,44042,660,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/daihatsu/taft/cd368419/id/15323148/?mfg_year_from=2018
CD368421,2019 TOYOTA RAV4,CD368421,2019,"$17,490",,26459,2000,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/rav4/cd368421/id/15323150/?mfg_year_from=2018
CD368470,2020 HONDA VEZEL,CD368470,2020,"$12,820",,30684,1500,,AT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/honda/vezel/cd368470/id/15323199/?mfg_year_from=2018
CD368429,2018 NISSAN TEANA,CD368429,2018,"$5,300",,25651,2500,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/nissan/teana/cd368429/id/15323158/?mfg_year_from=2018
CD368431,2021 NISSAN NOTE,CD368431,2021,"$8,950",,50374,1200,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/nissan/note/cd368431/id/15323160/?mfg_year_from=2018
CD368433,2024 SUZUKI SOLIO,CD368433,2024,"$10,570",,9927,1200,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/suzuki/solio/cd368433/id/15323162/?mfg_year_from=2018
CD368490,2021 TOYOTA LAND CRUISER PRADO,CD368490,2021,"$26,400",,86487,2800,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/land-cruiser-prado/cd368490/id/15323219/?mfg_year_from=2018
CD368476,2020 BMW X2,CD368476,2020,"$13,910",,35455,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/bmw/x2/cd368476/id/15323205/?mfg_year_from=2018
CD368479,2021 JEEP WRANGLER,CD368479,2021,"$25,500",,28508,3600,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/jeep/wrangler/cd368479/id/15323208/?mfg_year_from=2018
CD368481,2021 HONDA VEZEL,CD368481,2021,"$15,140",,36643,1500,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/honda/vezel/cd368481/id/15323210/?mfg_year_from=2018
CD368492,2022 JEEP GRAND CHEROKEE,CD368492,2022,"$33,220",,27910,3600,,AT,,,,0,0,0,0,0,0,0,0,Niigata,,https://www.beforward.jp/jeep/grand-cherokee/cd368492/id/15323221/?mfg_year_from=2018
CD368494,2021 TOYOTA YARIS CROSS,CD368494,2021,"$13,020",,78961,1500,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/yaris-cross/cd368494/id/15323223/?mfg_year_from=2018
CD368505,2021 TOYOTA YARIS CROSS,CD368505,2021,"$11,130",,85917,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/yaris-cross/cd368505/id/15323234/?mfg_year_from=2018
CD368516,2019 JEEP RENEGADE,CD368516,2019,"$7,950",,94716,1300,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/jeep/renegade/cd368516/id/15323245/?mfg_year_from=2018
CD368520,2021 TOYOTA YARIS CROSS,CD368520,2021,"$14,240",,43677,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/yaris-cross/cd368520/id/15323249/?mfg_year_from=2018
CD368538,2022 SUBARU FORESTER,CD368538,2022,"$26,500",,14202,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/forester/cd368538/id/15323267/?mfg_year_from=2018
CD368545,2022 DAIHATSU TAFT,CD368545,2022,"$8,940",,11811,660,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/daihatsu/taft/cd368545/id/15323274/?mfg_year_from=2018
CD368551,2020 TOYOTA RAIZE,CD368551,2020,"$9,810",,68889,1000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/raize/cd368551/id/15323280/?mfg_year_from=2018
CD368554,2021 TOYOTA RAV4,CD368554,2021,"$17,090",,93764,2500,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/rav4/cd368554/id/15323283/?mfg_year_from=2018
CD368560,2023 SUZUKI JIMNY SIERRA,CD368560,2023,"$19,210",,2185,1500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/jimny-sierra/cd368560/id/15323289/?mfg_year_from=2018
CD368565,2023 MAZDA CX-3,CD368565,2023,"$16,560",,17040,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mazda/cx-3/cd368565/id/15323294/?mfg_year_from=2018
CD368567,2026 TOYOTA RAIZE,CD368567,2026,"$19,870",,36,1200,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/raize/cd368567/id/15323296/?mfg_year_from=2018
CD368570,2021 JEEP WRANGLER,CD368570,2021,"$27,820",,14062,3600,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/jeep/wrangler/cd368570/id/15323299/?mfg_year_from=2018
CD368571,2023 VOLKSWAGEN T-ROC,CD368571,2023,"$17,750",,5689,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/volkswagen/t-roc/cd368571/id/15323300/?mfg_year_from=2018
CD368594,2023 SUZUKI JIMNY SIERRA,CD368594,2023,"$19,870",,23649,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/jimny-sierra/cd368594/id/15323323/?mfg_year_from=2018
CD368595,2021 SUZUKI ESCUDO,CD368595,2021,"$19,210",,38317,1400,,AT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/suzuki/escudo/cd368595/id/15323324/?mfg_year_from=2018
CD368596,2020 SUZUKI X BEE,CD368596,2020,"$9,610",,76175,1000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/x-bee/cd368596/id/15323325/?mfg_year_from=2018
CD368598,2021 MAZDA CX-5,CD368598,2021,"$11,990",,67000,2000,,AT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/mazda/cx-5/cd368598/id/15323327/?mfg_year_from=2018
CD368601,2021 HONDA VEZEL,CD368601,2021,"$14,610",,69672,1500,,AT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/honda/vezel/cd368601/id/15323330/?mfg_year_from=2018
CD368611,2025 TOYOTA RAIZE,CD368611,2025,"$18,550",,3864,1200,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/raize/cd368611/id/15323340/?mfg_year_from=2018
CD368007,2020 TOYOTA LAND CRUISER PRADO 2.7TXL4WD,CD368007,2020,"$30,400",,55000,2690,,AT,,,,0,0,0,0,1,0,0,0,Kyushu,,https://www.beforward.jp/toyota/land-cruiser-prado/cd368007/id/15322731/?mfg_year_from=2018
CD367989,2019 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD367989,2019,"$21,100",,67600,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd367989/id/15322713/?mfg_year_from=2018
CD367950,2025 TOYOTA LAND CRUISER,CD367950,2025,"$36,430",,2576,2700,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/land-cruiser/cd367950/id/15322674/?mfg_year_from=2018
CD368020,2021 SUZUKI JIMNY SIERRA 1.5JC4WD,CD368020,2021,"$21,060",,29000,1500,,AT,,,,0,0,0,0,1,0,0,0,Nagoya,,https://www.beforward.jp/suzuki/jimny-sierra/cd368020/id/15322744/?mfg_year_from=2018
CD367976,2026 SUZUKI JIMNY NOMADE 1.5FC4WD,CD367976,2026,"$21,130",,50,1460,,AT,,,,0,0,0,0,1,0,0,0,Hokkaido,,https://www.beforward.jp/suzuki/jimny-nomade/cd367976/id/15322700/?mfg_year_from=2018
CD367977,2026 SUZUKI JIMNY NOMADE 1.5FC4WD,CD367977,2026,"$21,130",,50,1460,,AT,,,,0,0,0,0,1,0,0,0,Hokkaido,,https://www.beforward.jp/suzuki/jimny-nomade/cd367977/id/15322701/?mfg_year_from=2018
CD367893,2025 TOYOTA HIACE VAN 2.8GLS,CD367893,2025,"$30,140",,100,2750,,AT,,VAN,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/hiace-van/cd367893/id/15322617/?mfg_year_from=2018
CD367930,2025 SUZUKI JIMNY NOMADE 1.5FC4WD,CD367930,2025,"$21,790",,50,1460,,AT,,,,0,0,0,0,1,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/jimny-nomade/cd367930/id/15322654/?mfg_year_from=2018
CC097786,2020 BMW X1,CC097786,2020,"$12,320",,86992,2000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/bmw/x1/cc097786/id/14114486/?mfg_year_from=2018
CD367907,2025 LEXUS RX,CD367907,2025,"$53,650",,2202,2400,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/lexus/rx/cd367907/id/15322631/?mfg_year_from=2018
CD367878,2019 TOYOTA C-HR,CD367878,2019,"$11,650",,61026,1800,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/c-hr/cd367878/id/15322602/?mfg_year_from=2018
CD367865,2026 TOYOTA COROLLA CROSS,CD367865,2026,"$132,460",,8,2000,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/corolla-cross/cd367865/id/15322588/?mfg_year_from=2018
CD367867,2026 TOYOTA COROLLA CROSS,CD367867,2026,"$132,460",,5,1800,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/corolla-cross/cd367867/id/15322590/?mfg_year_from=2018
CD367868,2026 TOYOTA COROLLA CROSS,CD367868,2026,"$132,460",,5,1800,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/corolla-cross/cd367868/id/15322591/?mfg_year_from=2018
CD367869,2026 SUZUKI JIMNY NOMADE,CD367869,2026,"$132,460",,25,1500,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/suzuki/jimny-nomade/cd367869/id/15322592/?mfg_year_from=2018
CD367870,2026 TOYOTA COROLLA CROSS,CD367870,2026,"$132,460",,5,2000,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/corolla-cross/cd367870/id/15322593/?mfg_year_from=2018
CD367850,2020 LEXUS NX,CD367850,2020,"$23,970",,31286,2500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/nx/cd367850/id/15322571/?mfg_year_from=2018
CD367833,2022 LAND ROVER DEFENDER,CD367833,2022,"$55,440",,36500,3000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/land-rover/defender/cd367833/id/15322554/?mfg_year_from=2018
CD367774,2021 TOYOTA LAND CRUISER,CD367774,2021,"$65,900",,44907,3300,,AT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/toyota/land-cruiser/cd367774/id/15322492/?mfg_year_from=2018
CD367827,2026 TOYOTA COROLLA CROSS,CD367827,2026,"$32,450",,2885,1800,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/corolla-cross/cd367827/id/15322548/?mfg_year_from=2018
CD367811,2022 TOYOTA RAIZE,CD367811,2022,"$11,300",,32501,1200,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/raize/cd367811/id/15322532/?mfg_year_from=2018
CD367786,2021 SUZUKI JIMNY SIERRA,CD367786,2021,"$15,770",,38000,1500,,AT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/suzuki/jimny-sierra/cd367786/id/15322507/?mfg_year_from=2018
CD367810,2023 TOYOTA AQUA,CD367810,2023,"$12,460",,43351,1500,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/aqua/cd367810/id/15322531/?mfg_year_from=2018
CD367813,2020 DAIHATSU HIJET CARGO,CD367813,2020,"$4,040",,117000,660,,MT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/daihatsu/hijet-cargo/cd367813/id/15322534/?mfg_year_from=2018
CD367745,2026 SUZUKI JIMNY NOMADE,CD367745,2026,"$18,880",,80,1500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/jimny-nomade/cd367745/id/15322463/?mfg_year_from=2018
CD367718,2021 HONDA VEZEL,CD367718,2021,"$17,880",,48649,1500,,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/honda/vezel/cd367718/id/15322435/?mfg_year_from=2018
CD367725,2022 TOYOTA HARRIER,CD367725,2022,"$22,420",,18550,2000,,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/harrier/cd367725/id/15322442/?mfg_year_from=2018
CD367727,2026 SUZUKI JIMNY NOMADE,CD367727,2026,"$25,530",,37,1500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/jimny-nomade/cd367727/id/15322444/?mfg_year_from=2018
CD367730,2024 SUBARU LEVORG,CD367730,2024,"$23,730",,12453,1800,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/subaru/levorg/cd367730/id/15322447/?mfg_year_from=2018
CD367731,2022 DAIHATSU ROCKY,CD367731,2022,"$11,860",,36218,1200,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/daihatsu/rocky/cd367731/id/15322448/?mfg_year_from=2018
CD367688,2024 TOYOTA CROWN SPORT,CD367688,2024,"$31,790",,10435,2500,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/crown-sport/cd367688/id/15322403/?mfg_year_from=2018
CD367689,2025 TOYOTA CROWN SPORT,CD367689,2025,"$28,220",,4675,2500,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/crown-sport/cd367689/id/15322404/?mfg_year_from=2018
CD367690,2024 TOYOTA CROWN SPORT,CD367690,2024,"$32,460",,8375,2500,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/crown-sport/cd367690/id/15322405/?mfg_year_from=2018
CD367691,2024 TOYOTA CROWN SPORT,CD367691,2024,"$27,620",,23790,2500,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/crown-sport/cd367691/id/15322406/?mfg_year_from=2018
CD367703,2020 TOYOTA RAV4,CD367703,2020,"$20,320",,29465,2000,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/rav4/cd367703/id/15322418/?mfg_year_from=2018
CD367704,2020 TOYOTA RAV4,CD367704,2020,"$18,670",,41219,2000,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/rav4/cd367704/id/15322419/?mfg_year_from=2018
CD366865,2023 TOYOTA HIACE VAN,CD366865,2023,"$26,150",,54000,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/hiace-van/cd366865/id/15321571/?mfg_year_from=2018
CD366837,2023 TOYOTA HILUX 2.4 E REVO SMART CAB,CD366837,2023,"$17,490",,45800,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366837/id/15321543/?mfg_year_from=2018
CD366594,2019 TOYOTA HILUX 2.4 REVO ROCCO DOUBLE CAB,CD366594,2019,"$25,660",,115900,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366594/id/15321300/?mfg_year_from=2018
CD366539,2020 TOYOTA HILUX 2.4 E REVO CAB,CD366539,2020,"$19,400",,42000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366539/id/15321244/?mfg_year_from=2018
CD366947,2018 FORD RANGER 2.2 XL PLUS SMART CAB,CD366947,2018,"$12,720",,62500,2198,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd366947/id/15321656/?mfg_year_from=2018
CD366811,2019 TOYOTA FORTUNER 2.8 V FORTUNER,CD366811,2019,"$31,270",,62500,2755,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/fortuner/cd366811/id/15321517/?mfg_year_from=2018
CD366487,2021 TOYOTA HILUX 2.8 J REVO SINGLE CAB,CD366487,2021,"$20,340",,45260,2755,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366487/id/15321192/?mfg_year_from=2018
CD366453,2019 TOYOTA HILUX 2.4 E REVO SMART CAB,CD366453,2019,"$14,840",,46260,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366453/id/15321158/?mfg_year_from=2018
CD366354,2021 TOYOTA HILUX 2.4 E REVO SMART CAB,CD366354,2021,"$17,810",,111400,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366354/id/15321058/?mfg_year_from=2018
CD366221,2019 TOYOTA HILUX 2.4 E REVO SMART CAB,CD366221,2019,"$15,210",,62000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366221/id/15320925/?mfg_year_from=2018
CD366134,2019 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD366134,2019,"$20,840",,94000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366134/id/15320838/?mfg_year_from=2018
CD366004,2021 TOYOTA HILUX 2.4 E REVO SMART CAB,CD366004,2021,"$17,070",,41220,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd366004/id/15320708/?mfg_year_from=2018
CC462414,2020 PEUGEOT 3008,CC462414,2020,"$11,460",,76390,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/peugeot/3008/cc462414/id/14481761/?mfg_year_from=2018
CD365828,2020 NISSAN KICKS,CD365828,2020,"$9,600",,40981,1200,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/kicks/cd365828/id/15320532/?mfg_year_from=2018
CD316482,2019 MERCEDES-BENZ C-CLASS,CD316482,2019,"$15,440",,49658,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mercedes-benz/c-class/cd316482/id/15270505/?mfg_year_from=2018
CD216296,2018 MERCEDES-BENZ C-CLASS,CD216296,2018,"$12,790",,72624,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mercedes-benz/c-class/cd216296/id/15169413/?mfg_year_from=2018
CD165597,2021 AUDI A6,CD165597,2021,"$20,070",,69141,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/audi/a6/cd165597/id/15118574/?mfg_year_from=2018
CD116588,2019 MERCEDES-BENZ C-CLASS,CD116588,2019,"$14,110",,54030,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mercedes-benz/c-class/cd116588/id/15068876/?mfg_year_from=2018
CD365793,2019 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD365793,2019,"$21,200",,56100,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365793/id/15320497/?mfg_year_from=2018
CD365787,2018 TOYOTA HILUX 2.4 J REVO SINGLE CAB,CD365787,2018,"$11,900",,56000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365787/id/15320491/?mfg_year_from=2018
CD365776,2019 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD365776,2019,"$16,700",,61800,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365776/id/15320480/?mfg_year_from=2018
